politician,polltype,subgroup,start_date,end_date,pollster_rating_name,sample_size,raw_sample_size,population,weight,approve,disapprove,approve_adjusted,disapprove_adjusted,tracking,url,poll_id,question_id,created_at,timestamp,pollster_rating_id,subpopulation
Joe Biden,potus-approve,All polls,2021-07-16,2021-07-26,Marquette University Law School,1010,1010,a,0.8430700240471537,58,42,56.475503938187295,39.017854417497475,NA,https://law.marquette.edu/poll/wp-content/uploads/2021/08/MLSPSC03Toplines.html,75439,143892,2021-08-04,2024-03-05T14:51:09Z,195,NA
Joe Biden,potus-approve,All polls,2021-07-21,2021-07-26,Monmouth University Polling Institute,804,804,a,0.7521959407537494,48,44,48.97040796916544,43.84415621589472,NA,https://www.monmouth.edu/polling-institute/reports/monmouthpoll_us_072921/,75416,143842,2021-07-29,2024-03-05T14:51:09Z,215,NA
Joe Biden,potus-approve,All polls,2021-07-23,2021-07-26,Morning Consult,2200,2200,a,0.6242976442954197,53,41,51.80631949336148,42.343856685714,NA,https://morningconsult.com/2021/07/26/cleveland-indians-guardians-mlb-polling/,75371,143766,2021-07-26,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2021-07-23,2021-07-25,Morning Consult,2201,2201,a,0.6244395140039424,54,40,52.80631949336148,41.343856685714,NA,https://morningconsult.com/2021/07/29/social-media-covid-19-vaccine-misinformation-polling/,75407,143833,2021-07-29,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2021-07-21,2021-07-25,Rasmussen Reports,1500,1500,lv,0.515496813767252,49,49,47.47948848651595,46.35762761660418,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75330,143671,2021-07-26,2024-03-05T14:51:09Z,277,NA
Joe Biden,potus-approve,All polls,2021-07-17,2021-07-23,Morning Consult,7033,45000,a,1.1162222224612388,52,40,50.80631949336148,41.343856685714,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,75410,143836,2021-07-29,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2021-07-19,2021-07-23,Echelon Insights,1143,1143,rv,0.8968629352137197,55,43,53.19591886777167,41.79914381087618,NA,http://60p3co1nax34ovc830mr2sak-wpengine.netdna-ssl.com/wp-content/uploads/July-2021-Omnibus-EXTERNAL-TOPLINES.pdf,75370,143758,2021-07-26,2024-03-05T14:51:09Z,407,NA
Joe Biden,potus-approve,All polls,2021-07-21,2021-07-22,Ipsos,1005,1005,a,0.5946631048787299,53.98,40.44,53.38352368378699,40.59680410564387,NA,https://www.ipsos.com/en-us/news_and_polls/ipsos-core-political-presidential-approval-tracker-07222021,75311,143619,2021-07-22,2024-03-05T14:51:09Z,154,NA
Joe Biden,potus-approve,All polls,2021-07-20,2021-07-21,Harris Insights & Analytics,949,949,rv,0.5778579192210438,58,42,55.3678712314845,42.08590347382953,NA,https://thehill.com/hilltv/what-americas-thinking/564836-poll-67-percent-approve-of-bidens-handling-of-the-pandemic,75334,143676,2021-07-26,2024-03-05T14:51:09Z,133,NA
Joe Biden,potus-approve,All polls,2021-07-06,2021-07-21,Gallup,1007,1007,a,0.841817008704125,50,45,49.804308754528826,43.34485274009402,NA,https://news.gallup.com/poll/352733/biden-approval-drops-lowest-date.aspx,75323,143654,2021-07-23,2024-03-05T14:51:09Z,112,NA
Joe Biden,potus-approve,All polls,2021-07-17,2021-07-20,YouGov,1500,1500,a,0.515496813767252,48,40,47.73489782111722,40.7798200019007,NA,https://docs.cdn.yougov.com/1aaz80mjhy/econTabReport.pdf,75264,143501,2021-07-21,2024-03-05T14:51:09Z,391,NA
Joe Biden,potus-approve,All polls,2021-07-18,2021-07-20,Rasmussen Reports,1500,1500,lv,0.515496813767252,50,48,48.47948848651595,45.35762761660418,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75263,143500,2021-07-21,2024-03-05T14:51:09Z,277,NA
Joe Biden,potus-approve,All polls,2021-07-17,2021-07-20,American Research Group,1100,1100,a,0.8798310886449139,53,43,51.97970411313195,43.68256701662923,NA,https://americanresearchgroup.com/economy/,75262,143495,2021-07-21,2024-03-05T14:51:09Z,9,NA
Joe Biden,potus-approve,All polls,2021-07-13,2021-07-19,Morning Consult,7033,15401,a,1.1162222224612388,55,40,53.80631949336148,41.343856685714,NA,https://assets.morningconsult.com/wp-uploads/2021/07/26085607/2107076_crosstabs_MC_ENTERTAINMENT_MOVIE_THEATER_COMFORT_STACKED_Adults_STACKED_v1_LM.pdf,75374,143775,2021-07-27,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2021-07-15,2021-07-19,AP-NORC,1308,1308,a,0.49011309343923626,59,41,56.946238788005175,39.031305604976346,NA,https://apnorc.org/wp-content/uploads/2021/07/COVID-topline.pdf,75322,143648,2021-07-23,2024-03-05T14:51:09Z,397,NA
Joe Biden,potus-approve,All polls,2021-07-15,2021-07-19,Global Strategy Group/GBAO (Navigator Research),1000,1000,rv,0.8388860278781478,52,44,50.59953446607375,42.52178686299856,NA,https://navigatorresearch.org/wp-content/uploads/2021/07/Navigator-Toplines-07.20.2021.pdf,75260,143488,2021-07-21,2024-03-05T14:51:09Z,413,NA
Joe Biden,potus-approve,All polls,2021-07-08,2021-07-18,Pew Research Center,7033,10221,a,1.4050170517157001,55,43,56.142454421859014,38.922141811818975,NA,https://projects.fivethirtyeight.com/polls/20220721_US_Pew.pdf,79422,158238,2022-07-21,2024-03-05T14:51:09Z,253,NA
Joe Biden,potus-approve,All polls,2021-07-16,2021-07-18,Morning Consult,2199,2199,a,0.6241557423401157,53,41,51.80631949336148,42.343856685714,NA,https://morningconsult.com/2021/07/22/air-conditioning-ac-use-poll/,75539,144110,2021-08-13,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2021-07-16,2021-07-18,Leger,1001,1001,a,0.8393053660837311,54,45,53.233969807214166,44.22214429823985,NA,https://2g2ckk18vixp3neolz4b6605-wpengine.netdna-ssl.com/wp-content/uploads/2021/07/Legers-North-American-Tracker-July-21st-2021.pdf,75287,143568,2021-07-22,2024-03-05T14:51:09Z,572,NA
Joe Biden,potus-approve,All polls,2021-07-16,2021-07-18,Morning Consult,1997,1997,rv,0.5947978475153639,52,44,49.80631949336148,44.71954053667116,NA,https://assets.morningconsult.com/wp-uploads/2021/07/21050659/2107068_crosstabs_POLITICO_RVs_v1_LM.pdf,75261,143489,2021-07-21,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2021-07-14,2021-07-17,YouGov,2238,2238,a,0.3271507155954783,58,42,57.73489782111722,42.7798200019007,NA,https://www.cbsnews.com/news/biden-pandemic-approval-covid-19-opinion-poll/,75242,143447,2021-07-18,2024-03-05T14:51:09Z,391,NA
Joe Biden,potus-approve,All polls,2021-07-15,2021-07-16,GreatBlue Research,1500,1500,a,1.027421360325823,52.1,35.7,51.58276214771992,38.83224130879909,NA,https://www.sacredheart.edu/media/shu-media/institute-for-public-policy/SHU_Pioneer_Poll_July_2021_ADA-.pdf,75541,144114,2021-08-13,2024-03-05T14:51:09Z,748,NA
Joe Biden,potus-approve,All polls,2021-07-10,2021-07-16,Morning Consult,7033,45000,a,1.1162222224612388,52,39,50.80631949336148,40.343856685714,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,75282,143563,2021-07-22,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2021-07-13,2021-07-15,YouGov,1715,1715,a,0.634270329256156,50,42,49.73489782111722,42.7798200019007,NA,https://docs.cdn.yougov.com/vjfvegistz/20210715_yahoo_vaccine_tabs.pdf,75259,143484,2021-07-20,2024-03-05T14:51:09Z,391,NA
Joe Biden,potus-approve,All polls,2021-07-13,2021-07-15,Rasmussen Reports,1500,1500,lv,0.515496813767252,49,49,47.47948848651595,46.35762761660418,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75225,143419,2021-07-16,2024-03-05T14:51:09Z,277,NA
Joe Biden,potus-approve,All polls,2021-07-14,2021-07-15,Ipsos,1005,1005,a,0.5946631048787299,53.43,41.64,52.83352368378699,41.79680410564387,NA,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-07/2021%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2007%2015%202021.pdf,75224,143418,2021-07-16,2024-03-05T14:51:09Z,154,NA
Joe Biden,potus-approve,All polls,2021-07-09,2021-07-13,Morning Consult,4398,4398,a,0.8826895158504386,54,39,52.80631949336148,40.343856685714,NA,https://assets.morningconsult.com/wp-uploads/2021/07/29181116/2107047_crosstabs_MC_SPORTS_OLYMPICS_US_STACKED_Adults_STACKED_v2_LM.pdf,75419,143854,2021-07-30,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2021-07-10,2021-07-13,YouGov,1500,1500,a,0.7264966110222968,47,43,46.73489782111722,43.7798200019007,NA,https://docs.cdn.yougov.com/w2zmwpzsq0/econTabReport.pdf,75150,143286,2021-07-14,2024-03-05T14:51:09Z,391,NA
Joe Biden,potus-approve,All polls,2021-07-09,2021-07-12,Morning Consult,1996,1996,rv,0.5946489060212259,52,45,49.80631949336148,45.71954053667116,NA,https://assets.morningconsult.com/wp-uploads/2021/07/14051637/2107045_crosstabs_POLITICO_RVs_v1_LM.pdf,75131,143255,2021-07-14,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2021-07-08,2021-07-12,Rasmussen Reports,1500,1500,lv,0.515496813767252,49,49,47.47948848651595,46.35762761660418,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75118,143218,2021-07-13,2024-03-05T14:51:09Z,277,NA
Joe Biden,potus-approve,All polls,2021-07-07,2021-07-10,"Cor Services, Inc.",518,518,lv,0.25458823367844613,46,46,47.10719595368918,45.089517025434596,NA,https://excellenceinpolling.com/wp-content/uploads/2021/08/National-Voter-Participation-Poll-2022-Election-8-7-21.pdf,75812,144586,2021-08-31,2024-03-05T14:51:09Z,688,NA
Joe Biden,potus-approve,All polls,2021-07-06,2021-07-10,Morning Consult,3995,3995,rv,0.8412764805903525,53,45,50.80631949336148,45.71954053667116,NA,https://assets.morningconsult.com/wp-uploads/2021/07/25210748/2107026_crosstabs_MC_WASHINGTON_STATE_OF_THE_PARTIES_RVs_STACKED_v1_NP.pdf,75328,143663,2021-07-26,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2021-07-08,2021-07-10,RMG Research,1200,1200,rv,0.9189536012895384,51,41,50.0006805882531,40.236432940424066,NA,https://scottrasmussen.com/biden-approval-slips-to-51-down-4-from-month-ago/,75100,143186,2021-07-12,2024-03-05T14:51:09Z,555,NA
Joe Biden,potus-approve,All polls,2021-07-03,2021-07-09,Morning Consult,7033,45000,a,1.1162222224612388,53,39,51.80631949336148,40.343856685714,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,75164,143321,2021-07-15,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2021-07-08,2021-07-09,Harris Insights & Analytics,938,938,rv,0.5744991393237625,59,41,56.3678712314845,41.08590347382953,NA,https://thehill.com/hilltv/what-americas-thinking/562648-poll-biden-approval-on-coronavirus-slips-2-percentage-points,75103,143193,2021-07-12,2024-03-05T14:51:09Z,133,NA
Joe Biden,potus-approve,All polls,2021-07-07,2021-07-08,Ipsos,1004,1004,a,0.5943671789560109,52.1,43.13,51.503523683786995,43.286804105643874,NA,https://www.ipsos.com/en-us/news-polls/ipsos-core-political-survey-presidential-approval-tracker-07082021,75063,143120,2021-07-08,2024-03-05T14:51:09Z,154,NA
Joe Biden,potus-approve,All polls,2021-07-05,2021-07-07,Rasmussen Reports,1500,1500,lv,0.515496813767252,49,49,47.47948848651595,46.35762761660418,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75064,143123,2021-07-09,2024-03-05T14:51:09Z,277,NA
Joe Biden,potus-approve,All polls,2021-07-01,2021-07-07,Rasmussen Reports,1500,1500,lv,0.515496813767252,49,50,47.47948848651595,47.35762761660418,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75056,143106,2021-07-08,2024-03-05T14:51:09Z,277,NA
Joe Biden,potus-approve,All polls,2021-07-05,2021-07-06,Zogby Analytics,681,681,lv,0.6922716026609854,60,39,55.173889628537594,41.69525066837528,NA,https://zogbyanalytics.com/news/1029-the-zogby-poll-summer-of-biden-biden-s-job-approval-remains-unchanged-the-president-may-be-making-new-inroads-with-rural-and-older-voters,75278,143552,2021-07-21,2024-03-05T14:51:09Z,395,NA
Joe Biden,potus-approve,All polls,2021-06-30,2021-07-06,Morning Consult,2193,2193,a,0.6233036521921913,56,38,54.80631949336148,39.343856685714,NA,https://morningconsult.com/2021/07/19/disgraced-tv-hosts-poll/,75243,143454,2021-07-19,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2021-07-03,2021-07-06,YouGov,1500,1500,a,0.515496813767252,50,40,49.73489782111722,40.7798200019007,NA,https://docs.cdn.yougov.com/y4ic1h9zy9/econTabReport.pdf,75036,143035,2021-07-07,2024-03-05T14:51:09Z,391,NA
Joe Biden,potus-approve,All polls,2021-07-02,2021-07-04,Leger,1003,1003,a,0.8401434145861552,56,43,55.233969807214166,42.22214429823985,NA,https://2g2ckk18vixp3neolz4b6605-wpengine.netdna-ssl.com/wp-content/uploads/2021/07/Legers-North-American-Tracker-July-5th-2021.pdf,75034,143030,2021-07-07,2024-03-05T14:51:09Z,572,NA
Joe Biden,potus-approve,All polls,2021-06-26,2021-07-02,Morning Consult,7033,45000,a,1.1162222224612388,52,39,50.80631949336148,40.343856685714,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,75049,143085,2021-07-08,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2021-06-30,2021-07-02,TIPP Insights,1424,1424,a,1.0010550380989587,50,37,50.15881994458367,41.891344086304095,NA,https://www.investors.com/politics/president-joe-biden-job-approval-slides-honeymoon-appears-over-ibd-tipp/,75033,143024,2021-07-06,2024-03-05T14:51:09Z,144,NA
Joe Biden,potus-approve,All polls,2021-06-29,2021-07-01,Rasmussen Reports,1500,1500,lv,0.515496813767252,48,50,46.47948848651595,47.35762761660418,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75029,143012,2021-07-02,2024-03-05T14:51:09Z,277,NA
Joe Biden,potus-approve,All polls,2021-06-30,2021-07-01,Ipsos,1004,1004,a,0.5943671789560109,51.5,41.95,50.90352368378699,42.106804105643874,NA,https://www.ipsos.com/en-us/new-polls/ipsos-core-political-survey-presidential-approval-tracker-07012021,75026,143002,2021-07-01,2024-03-05T14:51:09Z,154,NA
Joe Biden,potus-approve,All polls,2021-06-01,2021-06-30,ActiVote,926,926,rv,0.8072507447839596,52,42,52.85884659158032,41.64927185775689,NA,https://www.activote.net/the-lefts-disapproval-of-joe-biden/,84920,188126,2023-12-08,2024-03-05T14:51:09Z,721,NA
Joe Biden,potus-approve,All polls,2021-06-01,2021-06-30,SurveyMonkey,7033,49355,a,1.4050170517157001,53,45,51.622080624232716,43.19079976507341,NA,https://www.surveymonkey.com/curiosity/biden-approval-tracker-2022/,80779,162050,2022-09-24,2024-03-05T14:51:09Z,324,NA
Joe Biden,potus-approve,All polls,2021-06-27,2021-06-30,ABC News/The Washington Post,907,907,a,0.7989260913042227,50,42,51.49828082826217,41.201127805806756,NA,https://docs.google.com/spreadsheets/d/1vM_NbyPRt1xamfYnd0omdSwLZrg5yaCN0kRStaBaGoc/edit#gid=0,75031,143017,2021-07-04,2024-03-05T14:51:09Z,3,NA
Joe Biden,potus-approve,All polls,2021-06-29,2021-06-30,Harris Insights & Analytics,950,950,rv,0.5781622952859854,60,40,57.3678712314845,40.08590347382953,NA,https://thehill.com/hilltv/what-americas-thinking/561396-poll-biden-approval-stands-steady-at-60-percent,75030,143013,2021-07-02,2024-03-05T14:51:09Z,133,NA
Joe Biden,potus-approve,All polls,2021-06-22,2021-06-29,Marist College,1115,1115,a,0.8858096246161654,50,43,49.730959205031674,44.23891663818412,NA,https://maristpoll.marist.edu/wp-content/uploads/2021/07/July-2_NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202106031327.pdf#page=3,75027,143005,2021-07-02,2024-03-05T14:51:09Z,183,NA
Joe Biden,potus-approve,All polls,2021-06-26,2021-06-29,YouGov,1500,1500,a,0.515496813767252,48,43,47.73489782111722,43.7798200019007,NA,https://docs.cdn.yougov.com/jtpvxvlusg/econTabReport.pdf,75012,142977,2021-06-30,2024-03-05T14:51:09Z,391,NA
Joe Biden,potus-approve,All polls,2021-06-24,2021-06-28,Global Strategy Group/GBAO (Navigator Research),1000,1000,rv,0.8388860278781478,54,43,52.59953446607375,41.52178686299856,NA,https://navigatorresearch.org/wp-content/uploads/2021/07/Navigator-Toplines-06.28.2021.pdf,75016,142999,2021-07-01,2024-03-05T14:51:09Z,413,NA
Joe Biden,potus-approve,All polls,2021-06-25,2021-06-28,Morning Consult,1989,1989,rv,0.5936052691777208,54,43,51.80631949336148,43.71954053667116,NA,https://assets.morningconsult.com/wp-uploads/2021/06/30063110/2106187_crosstabs_POLITICO_RVs_v2_LM.pdf,75011,142971,2021-06-30,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2021-06-24,2021-06-28,Rasmussen Reports,1500,1500,lv,0.38237105782233055,49,49,47.47948848651595,46.35762761660418,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75008,142963,2021-06-29,2024-03-05T14:51:09Z,277,NA
Joe Biden,potus-approve,All polls,2021-06-19,2021-06-25,Morning Consult,7033,45000,a,1.1162222224612388,53,39,51.80631949336148,40.343856685714,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,75019,142994,2021-07-01,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2021-06-22,2021-06-24,Morning Consult,2200,2200,a,0.6242976442954197,58,38,56.80631949336148,39.343856685714,NA,https://morningconsult.com/2021/06/29/nil-college-athletes-compensation/,75010,142970,2021-06-29,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2021-06-22,2021-06-24,YouGov,1592,1592,a,0.5310701449505321,50,43,49.73489782111722,43.7798200019007,NA,https://news.yahoo.com/new-yahoo-news-you-gov-poll-bidens-approval-rating-falls-as-both-republicans-and-democrats-grow-more-concerned-about-crime-090006661.html,75003,142953,2021-06-26,2024-03-05T14:51:09Z,391,NA
Joe Biden,potus-approve,All polls,2021-06-23,2021-06-24,Ipsos,1005,1005,a,0.4855403919373486,52.6,40.23,52.003523683786995,40.38680410564387,NA,https://www.ipsos.com/en-us/news_and_polls/ipsos-core-political-survey-presidential-approval-tracker-06242021,74997,142933,2021-06-24,2024-03-05T14:51:09Z,154,NA
Joe Biden,potus-approve,All polls,2021-06-04,2021-06-23,YouGov,1753,1753,rv,0.6412587316882753,51,46.7,49.73489782111722,46.855503852857865,NA,https://smpa.gwu.edu/sites/g/files/zaxdzs2046/f/downloads/GW%20Politics%20Poll%20Topline%20Wave%204.pdf,75349,143713,2021-07-26,2024-03-05T14:51:09Z,391,NA
Joe Biden,potus-approve,All polls,2021-06-21,2021-06-23,Morning Consult,2082,2082,a,0.607324384020446,58,38,56.80631949336148,39.343856685714,NA,https://assets.morningconsult.com/wp-uploads/2021/06/28150502/2106145_crosstabs_ADWEEK_PANDEMIC_SHOPPING_ALCOHOL_Adults_v2_NP.pdf,75007,142962,2021-06-28,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2021-06-21,2021-06-23,Rasmussen Reports,1500,1500,lv,0.515496813767252,51,47,49.47948848651595,44.35762761660418,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74994,142918,2021-06-24,2024-03-05T14:51:09Z,277,NA
Joe Biden,potus-approve,All polls,2021-06-18,2021-06-22,Echelon Insights,1001,1001,rv,0.8393053660837311,55,42,53.19591886777167,40.79914381087618,NA,https://echeloninsights.com/in-the-news/june-omnibus-political/,74995,142919,2021-06-24,2024-03-05T14:51:09Z,407,NA
Joe Biden,potus-approve,All polls,2021-06-19,2021-06-22,Beacon Research/Shaw & Co. Research,1001,1001,rv,0.8393053660837311,56,43,53.21070845461094,41.343447437266256,NA,https://static.foxnews.com/foxnews.com/content/uploads/2021/06/Fox_June-19-22-2021_National_Topline_June-23-Release-1.pdf,74983,142902,2021-06-23,2024-03-05T14:51:09Z,103,NA
Joe Biden,potus-approve,All polls,2021-06-20,2021-06-22,YouGov,1500,1500,a,0.7264966110222968,49,41,48.73489782111722,41.7798200019007,NA,https://docs.cdn.yougov.com/lvncclv7qj/econTabReport.pdf,74981,142890,2021-06-23,2024-03-05T14:51:09Z,391,NA
Joe Biden,potus-approve,All polls,2021-06-14,2021-06-21,GQR,2000,2000,rv,1.186363997910571,57,43,53.2071697863616,42.65966650978465,NA,https://democracycorps.com/wp-admin/admin-ajax.php?juwpfisadmin=false&action=wpfd&task=file.download&wpfd_category_id=267&wpfd_file_id=297950&token=&preview=1,75856,144676,2021-09-02,2024-03-05T14:51:09Z,126,NA
Joe Biden,potus-approve,All polls,2021-06-17,2021-06-20,CRC Advisors,1600,1600,rv,1.0611162181545821,53,44,52.013324621799605,42.94356149481733,NA,https://hafa.nyc3.cdn.digitaloceanspaces.com/assets/Heritage-Action-June-National-Survey-Analysis-CRC-UPDATAED.pdf,84052,180776,2023-08-30,2024-03-05T14:51:09Z,764,NA
Joe Biden,potus-approve,All polls,2021-06-18,2021-06-20,Morning Consult,1995,1995,rv,0.5944999272124187,58,40,55.80631949336148,40.71954053667116,NA,https://morningconsult.com/2021/06/28/capitol-riots-six-months-later-polling/,75006,142958,2021-06-28,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2021-06-16,2021-06-20,McLaughlin & Associates,1000,1000,lv,0.8388860278781478,55,44,52.30499942339482,42.251606676995145,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2021/06/National-Monthly-Omnibus-6-21-21-Release.pdf,74998,142936,2021-06-24,2024-03-05T14:51:09Z,203,NA
Joe Biden,potus-approve,All polls,2021-06-18,2021-06-20,Morning Consult,2041,2041,rv,0.6013147515090299,54,43,51.80631949336148,43.71954053667116,NA,https://assets.morningconsult.com/wp-uploads/2021/06/23065402/2106137_crosstabs_POLITICO_RVs_v1_LM.pdf,74979,142883,2021-06-23,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2021-06-18,2021-06-20,Leger,1001,1001,a,0.8393053660837311,49,40,48.233969807214166,39.22214429823985,NA,https://2g2ckk18vixp3neolz4b6605-wpengine.netdna-ssl.com/wp-content/uploads/2021/06/Legers-North-American-Tracker-June-21st-2021.pdf,74976,142874,2021-06-22,2024-03-05T14:51:09Z,572,NA
Joe Biden,potus-approve,All polls,2021-06-16,2021-06-20,Rasmussen Reports,1500,1500,lv,0.515496813767252,52,46,50.47948848651595,43.35762761660418,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74970,142849,2021-06-21,2024-03-05T14:51:09Z,277,NA
Joe Biden,potus-approve,All polls,2021-06-17,2021-06-20,American Research Group,1100,1100,a,0.8798310886449139,52,43,50.97970411313195,43.68256701662923,NA,https://americanresearchgroup.com/economy/,74969,142844,2021-06-21,2024-03-05T14:51:09Z,9,NA
Joe Biden,potus-approve,All polls,2021-06-14,2021-06-19,East Carolina University Center for Survey Research,1105,1105,a,0.8818284376141088,47.9,40.9,49.69605765991667,41.15371411963284,NA,https://surveyresearch-ecu.reportablenews.com/pr/the-past-and-present-of-covid-19-mandates-and-vaccines-divided-republicans-unified-democrats,75014,142985,2021-06-30,2024-03-05T14:51:09Z,523,NA
Joe Biden,potus-approve,All polls,2021-06-15,2021-06-19,Morning Consult,2200,2200,a,0.6242976442954197,56,38,54.80631949336148,39.343856685714,NA,https://assets.morningconsult.com/wp-uploads/2021/06/21162128/2106114_crosstabs_MC_SPORTS_COLLEGE_FOOTBALL_PLAYOFFS_Adults_v1_NP.pdf,74975,142873,2021-06-22,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2021-06-12,2021-06-18,Morning Consult,7033,45000,a,1.1162222224612388,53,39,51.80631949336148,40.343856685714,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,74987,142910,2021-06-24,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2021-06-01,2021-06-18,Gallup,1012,1012,a,0.8439043340227651,56,42,55.804308754528826,40.34485274009402,NA,https://news.gallup.com/poll/351521/job-approval-biden-steady-congress-down.aspx,74978,142878,2021-06-22,2024-03-05T14:51:09Z,112,NA
Joe Biden,potus-approve,All polls,2021-06-11,2021-06-17,Ipsos,4420,4420,a,1.0182477716711456,55,41,54.40352368378699,41.15680410564387,NA,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-07/Reuters%20Ipsos%20Large%20Issue%20Poll%20%203%20-%2011%20June%20thru%2017%20June%202021%20Topline%20write-up.pdf,75062,143115,2021-07-08,2024-03-05T14:51:09Z,154,NA
Joe Biden,potus-approve,All polls,2021-06-15,2021-06-17,Harris Insights & Analytics,2006,2006,rv,0.8401434145861552,59,34,56.3678712314845,34.08590347382953,NA,https://mcusercontent.com/ca678077bc522bd7bd74bacbf/files/791aa6f6-03a6-a154-3130-1b4eb065a3da/HHP_June_21_Preso_FINAL.pdf,75002,142952,2021-06-26,2024-03-05T14:51:09Z,133,NA
Joe Biden,potus-approve,All polls,2021-06-16,2021-06-17,Ipsos,1002,1002,a,0.4848151631652056,51.57,42.25,50.97352368378699,42.40680410564387,NA,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-06/2021%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2006%2017%202021.pdf,74964,142825,2021-06-17,2024-03-05T14:51:09Z,154,NA
Joe Biden,potus-approve,All polls,2021-06-11,2021-06-15,SurveyMonkey,2309,2309,a,1.2747203747406837,53,42,51.622080624232716,40.19079976507341,NA,https://www.surveymonkey.com/curiosity/axios-capitalism-update/,75001,142948,2021-06-25,2024-03-05T14:51:09Z,324,NA
Joe Biden,potus-approve,All polls,2021-06-11,2021-06-15,Climate Nexus,1525,1525,rv,1.03594782486764,56,39,54.10510655425291,39.49923008250928,NA,https://climatenexus.org/wp-content/uploads/2015/09/Infrastructure-Climate-Change-National-Poll-Toplines-2021.pdf,74996,142929,2021-06-24,2024-03-05T14:51:09Z,506,NA
Joe Biden,potus-approve,All polls,2021-06-13,2021-06-15,YouGov,1500,1500,a,0.7264966110222968,48,42,47.73489782111722,42.7798200019007,NA,https://docs.cdn.yougov.com/1oyiu6tamw/econTabReport.pdf,74953,142796,2021-06-16,2024-03-05T14:51:09Z,391,NA
Joe Biden,potus-approve,All polls,2021-06-13,2021-06-15,Rasmussen Reports,1500,1500,lv,0.515496813767252,50,48,48.47948848651595,45.35762761660418,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74952,142795,2021-06-16,2024-03-05T14:51:09Z,277,NA
Joe Biden,potus-approve,All polls,2021-06-10,2021-06-14,AP-NORC,1125,1125,a,0.8897729984329282,55,44,52.946238788005175,42.031305604976346,NA,https://apnorc.org/wp-content/uploads/2021/06/Biden-June-topline.pdf,74965,142828,2021-06-17,2024-03-05T14:51:09Z,397,NA
